ald	Bushu	Bushu	Bushu	4
ut	和	和	和	0
uu	及	及	及	0
uv	池	池	池	0
uw	産	産	産	0
ux	週	週	週	0
uz	服	服	服	0
v,	婦	婦	婦	0
v.	録	録	録	0
v/	答	答	答	0
v;	査	査	査	0
va	志	志	志	0
vc	程	程	程	0
vd	役	役	役	0
ve	軽	軽	軽	0
vf	素	素	素	0
vh	組	組	組	0
vi	要	要	要	0
vj	来	来	来	0
vk	入	入	入	0
vl	受	受	受	0
vm	検	検	検	0
vn	着	着	着	0
vo	術	術	術	0
vp	買	買	買	0
vq	財	財	財	0
vr	帰	帰	帰	0
vs	追	追	追	0
vu	知	知	知	0
vw	積	積	積	0
vx	冷	冷	冷	0
vy	取	取	取	0
vz	効	効	効	0
w,	真	真	真	0
w.	算	算	算	0
w/	得	得	得	0
w;	線	線	線	0
wa	右	右	右	0
wc	注	注	注	0
wd	資	資	資	0
we	活	活	活	0
wf	託	託	託	0
wl	見	見	見	0
wm	府	府	府	0
wn	官	官	官	0
wo	気	気	気	0
wp	予	予	予	0
wq	態	態	態	0
wr	少	少	少	0
ws	質	質	質	0
ww	健	健	健	0
wx	訪	訪	訪	0
wy	持	持	持	0
wz	競	競	競	0
x,	命	命	命	0
x.	導	導	導	0
x/	声	声	声	0
x;	争	争	争	0
xa	示	示	示	0
xc	御	御	御	0
xd	庭	庭	庭	0
xe	非	非	非	0
xf	具	具	具	0
xh	投	投	投	0
xi	進	進	進	0
xj	備	備	備	0
xk	記	記	記	0
xl	引	引	引	0
xm	想	想	想	0
xn	認	認	認	0
xo	求	求	求	0
xp	限	限	限	0
xq	羽	羽	羽	0
xr	遊	遊	遊	0
xs	単	単	単	0
xu	館	館	館	0
xw	短	短	短	0
xx	徳	徳	徳	0
xy	情	情	情	0
xz	推	推	推	0
y,	隊	隊	隊	0
y.	減	減	減	0
y/	丁	丁	丁	0
y;	王	王	王	0
ya	遇	遇	遇	0
yb	昭	昭	昭	0
yc	科	科	科	0
yd	学	学	学	0
ye	金	金	金	0
yf	工	工	工	0
yg	内	内	内	0
yi	民	民	民	0
yj	勝	勝	勝	0
yk	歳	歳	歳	0
yl	紙	紙	紙	0
yo	球	球	球	0
yp	果	果	果	0
yq	興	興	興	0
yr	町	町	町	0
ys	機	機	機	0
yt	第	第	第	0
yu	割	割	割	0
yv	央	央	央	0
yw	水	水	水	0
yx	伊	伊	伊	0
yz	企	企	企	0
z,	起	起	起	0
z.	抜	抜	抜	0
z/	違	違	違	0
z;	置	置	置	0
za	奏	奏	奏	0
zc	酒	酒	酒	0
zd	評	評	評	0
ze	類	類	類	0
zf	討	討	討	0
zh	判	判	判	0
zi	器	器	器	0
zj	策	策	策	0
zk	若	若	若	0
zl	任	任	任	0
zm	失	失	失	0
zn	負	負	負	0
zo	読	読	読	0
zp	達	達	達	0
zq	伸	伸	伸	0
zr	復	復	復	0
zs	医	医	医	0
zu	好	好	好	0
zw	裏	裏	裏	0
zx	刊	刊	刊	0
zy	落	落	落	0
zz	雑	雑	雑	0
,ha	扶	扶	扶	0
,hb	畔	畔	畔	0
,hc	壊	壊	壊	0
,hd	端	端	端	0
,he	鶴	鶴	鶴	0
,hf	季	季	季	0
,hg	荻	荻	荻	0
,hq	呂	呂	呂	0
,hr	燃	燃	燃	0
,hs	囲	囲	囲	0
,ht	診	診	診	0
,hv	拍	拍	拍	0
,hw	殿	殿	殿	0
,hx	喧	喧	喧	0
,hz	殻	殻	殻	0
,ma	盆	盆	盆	0
,mb	蔑	蔑	蔑	0
,mc	塾	塾	塾	0
,md	据	据	据	0
,me	腹	腹	腹	0
,mf	繰	繰	繰	0
,mg	碁	碁	碁	0
,mq	酌	酌	酌	0
,mr	衡	衡	衡	0
,ms	閥	閥	閥	0
,mt	拙	拙	拙	0
,mv	孟	孟	孟	0
,mw	蚊	蚊	蚊	0
,mx	秦	秦	秦	0
,mz	宍	宍	宍	0
,na	喝	喝	喝	0
,nb	姦	姦	姦	0
,nc	藻	藻	藻	0
,nd	諭	諭	諭	0
,ne	暇	暇	暇	0
,nf	殖	殖	殖	0
,ng	粒	粒	粒	0
,nq	聡	聡	聡	0
,nr	恭	恭	恭	0
,ns	坐	坐	坐	0
,nt	崩	崩	崩	0
,nv	禄	禄	禄	0
,nw	稼	稼	稼	0
,nx	茨	茨	茨	0
,nz	讃	讃	讃	0
,ya	尋	尋	尋	0
,yb	肯	肯	肯	0
,yc	砕	砕	砕	0
,yd	緊	緊	緊	0
,ye	霧	霧	霧	0
,yf	仁	仁	仁	0
,yg	吸	吸	吸	0
,yq	慕	慕	慕	0
,yr	肩	肩	肩	0
,ys	随	随	随	0
,yt	顧	顧	顧	0
,yv	伍	伍	伍	0
,yw	乙	乙	乙	0
,yx	侯	侯	侯	0
,yz	詫	詫	詫	0
.ha	吏	吏	吏	0
.hb	鉢	鉢	鉢	0
.hc	頑	頑	頑	0
.hd	肥	肥	肥	0
.he	珍	珍	珍	0
.hf	斎	斎	斎	0
.hg	陳	陳	陳	0
.hq	馳	馳	馳	0
.hr	暦	暦	暦	0
.hs	穀	穀	穀	0
.ht	蒸	蒸	蒸	0
.hv	矩	矩	矩	0
.hw	虜	虜	虜	0
.hx	芯	芯	芯	0
.hz	賎	賎	賎	0
.ma	萌	萌	萌	0
.mb	薮	薮	薮	0
.mc	帖	帖	帖	0
.md	叙	叙	叙	0
.me	云	云	云	0
.mf	妃	妃	妃	0
.mg	愉	愉	愉	0
.mq	牡	牡	牡	0
.mr	箇	箇	箇	0
.ms	蔭	蔭	蔭	0
.mt	釦	釦	釦	0
.mv	戚	戚	戚	0
.mw	允	允	允	0
.mx	苛	苛	苛	0
.mz	諜	諜	諜	0
.na	諺	諺	諺	0
.nb	姐	姐	姐	0
.nc	櫛	櫛	櫛	0
.nd	淋	淋	淋	0
.ne	渇	渇	渇	0
.nf	丑	丑	丑	0
.ng	峻	峻	峻	0
.nq	烹	烹	烹	0
.nr	惇	惇	惇	0
.ns	抹	抹	抹	0
.nt	汎	汎	汎	0
.nv	迄	迄	迄	0
.nw	苔	苔	苔	0
.nx	弛	弛	弛	0
.nz	兎	兎	兎	0
.ya	鯛	鯛	鯛	0
.yb	燭	燭	燭	0
.yc	韓	韓	韓	0
.yd	宴	宴	宴	0
.ye	紺	紺	紺	0
.yf	眺	眺	眺	0
.yg	逐	逐	逐	0
.yq	蜂	蜂	蜂	0
.yr	悠	悠	悠	0
.ys	禍	禍	禍	0
.yt	窃	窃	窃	0
.yv	頚	頚	頚	0
.yw	悔	悔	悔	0
.yx	桧	桧	桧	0
.yz	覗	覗	覗	0
/ha	或	或	或	0
/hb	咽	咽	咽	0
/hc	且	且	且	0
/hd	己	己	己	0
/he	旋	旋	旋	0
/hf	巳	巳	巳	0
/hg	巧	巧	巧	0
/hq	褐	褐	褐	0
/hr	偵	偵	偵	0
/hs	謀	謀	謀	0
/ht	篤	篤	篤	0
/hv	敦	敦	敦	0
/hw	堤	堤	堤	0
/hx	銚	銚	銚	0
/hz	醍	醍	醍	0
/ma	仔	仔	仔	0
/mb	凌	凌	凌	0
/mc	剥	剥	剥	0
/md	駿	駿	駿	0
/me	畿	畿	畿	0
/mf	匁	匁	匁	0
/mg	姑	姑	姑	0
/mq	獅	獅	獅	0
/mr	塵	塵	塵	0
/ms	倭	倭	倭	0
/mt	瓜	瓜	瓜	0
/mv	醐	醐	醐	0
/mw	溺	溺	溺	0
/mx	箕	箕	箕	0
/mz	脆	脆	脆	0
/na	烏	烏	烏	0
/nb	劫	劫	劫	0
/nc	椀	椀	椀	0
/nd	餓	餓	餓	0
/ne	琢	琢	琢	0
/nf	爾	爾	爾	0
/ng	褒	褒	褒	0
/nq	縞	縞	縞	0
/nr	枠	枠	枠	0
/ns	龍	龍	龍	0
/nt	牝	牝	牝	0
/nv	碍	碍	碍	0
/nw	娼	娼	娼	0
/nx	葛	葛	葛	0
/nz	叶	叶	叶	0
/ya	璃	璃	璃	0
/yb	狸	狸	狸	0
/yc	蝕	蝕	蝕	0
/yd	逸	逸	逸	0
/ye	逓	逓	逓	0
/yf	慈	慈	慈	0
/yg	枯	枯	枯	0
/yq	曙	曙	曙	0
/yr	弧	弧	弧	0
/ys	塊	塊	塊	0
/yt	卑	卑	卑	0
/yv	畠	畠	畠	0
/yw	晃	晃	晃	0
/yx	斑	斑	斑	0
/yz	恕	恕	恕	0
;ha	預	預	預	0
;hb	丈	丈	丈	0
;hc	硬	硬	硬	0
;hd	債	債	債	0
;he	忠	忠	忠	0
;hf	汽	汽	汽	0
;hg	塩	塩	塩	0
;hq	窯	窯	窯	0
;hr	遺	遺	遺	0
;hs	柳	柳	柳	0
;ht	礎	礎	礎	0
;hv	豚	豚	豚	0
;hw	葬	葬	葬	0
;hx	酢	酢	酢	0
;hz	漸	漸	漸	0
;ma	渥	渥	渥	0
;mb	廓	廓	廓	0
;mc	肇	肇	肇	0
;md	獣	獣	獣	0
;me	劣	劣	劣	0
;mf	溜	溜	溜	0
;mg	浸	浸	浸	0
;mq	萩	萩	萩	0
;mr	噴	噴	噴	0
;ms	瞳	瞳	瞳	0
;mt	盲	盲	盲	0
;mv	斡	斡	斡	0
;mw	爵	爵	爵	0
;mx	挨	挨	挨	0
;mz	匙	匙	匙	0
;na	拭	拭	拭	0
;nb	堺	堺	堺	0
;nc	嚇	嚇	嚇	0
;nd	紛	紛	紛	0
;ne	酔	酔	酔	0
;nf	寒	寒	寒	0
;ng	瓦	瓦	瓦	0
;nq	馨	馨	馨	0
;nr	唆	唆	唆	0
;ns	膨	膨	膨	0
;nt	沸	沸	沸	0
;nv	寅	寅	寅	0
;nw	賠	賠	賠	0
;nx	隙	隙	隙	0
;nz	詮	詮	詮	0
;ya	冒	冒	冒	0
;yb	偏	偏	偏	0
;yc	斉	斉	斉	0
;yd	柄	柄	柄	0
;ye	卸	卸	卸	0
;yf	甲	甲	甲	0
;yg	避	避	避	0
;yq	尻	尻	尻	0
;yr	駒	駒	駒	0
;ys	輝	輝	輝	0
;yt	那	那	那	0
;yv	栽	栽	栽	0
;yw	敏	敏	敏	0
;yx	碑	碑	碑	0
;yz	該	該	該	0
ab,	梢	梢	梢	0
ab.	叡	叡	叡	0
ab/	樫	樫	樫	0
ab;	墳	墳	墳	0
abh	騎	騎	騎	0
abi	袖	袖	袖	0
abj	猛	猛	猛	0
abk	弊	弊	弊	0
abl	衰	衰	衰	0
abm	耶	耶	耶	0
abn	柵	柵	柵	0
abo	巾	巾	巾	0
abp	渚	渚	渚	0
abu	如	如	如	0
aby	盾	盾	盾	0
ag,	奪	奪	奪	0
ag.	滋	滋	滋	0
ag/	愚	愚	愚	0
ag;	虫	虫	虫	0
agh	倒	倒	倒	0
agi	牛	牛	牛	0
agj	維	維	維	0
agk	拡	拡	拡	0
agl	禁	禁	禁	0
agm	隻	隻	隻	0
agn	淑	淑	淑	0
ago	弥	弥	弥	0
agp	添	添	添	0
agu	痛	痛	痛	0
agy	納	納	納	0
at,	禅	禅	禅	0
at.	鳩	鳩	鳩	0
at/	遵	遵	遵	0
at;	旨	旨	旨	0
ath	翼	翼	翼	0
ati	滝	滝	滝	0
atj	折	折	折	0
atk	恋	恋	恋	0
atl	照	照	照	0
atm	漠	漠	漠	0
atn	唇	唇	唇	0
ato	怪	怪	怪	0
atp	鶏	鶏	鶏	0
atu	皆	皆	皆	0
aty	縄	縄	縄	0
av,	弐	弐	弐	0
av.	洛	洛	洛	0
av/	祇	祇	祇	0
av;	蓋	蓋	蓋	0
avh	滑	滑	滑	0
avi	冠	冠	冠	0
avj	誰	誰	誰	0
avk	抱	抱	抱	0
avl	拾	拾	拾	0
avm	牙	牙	牙	0
avn	豹	豹	豹	0
avo	寂	寂	寂	0
avp	楠	楠	楠	0
avu	賜	賜	賜	0
avy	尉	尉	尉	0
bb,	尤	尤	尤	0
bb.	耽	耽	耽	0
bb/	饗	饗	饗	0
bb;	牟	牟	牟	0
bbh	晋	晋	晋	0
bbi	毅	毅	毅	0
bbj	梓	梓	梓	0
bbk	婆	婆	婆	0
bbl	麿	麿	麿	0
bbm	伽	伽	伽	0
bbn	膿	膿	膿	0
bbo	榎	榎	榎	0
bbp	乎	乎	乎	0
bbu	罷	罷	罷	0
bby	柴	柴	柴	0
bg,	帥	帥	帥	0
bg.	幌	幌	幌	0
bg/	燐	燐	燐	0
bg;	疎	疎	疎	0
bgh	桐	桐	桐	0
bgi	抵	抵	抵	0
bgj	唯	唯	唯	0
bgk	到	到	到	0
bgl	喪	喪	喪	0
bgm	紘	紘	紘	0
bgn	楓	楓	楓	0
bgo	尽	尽	尽	0
bgp	詠	詠	詠	0
bgu	恩	恩	恩	0
bgy	奴	奴	奴	0
bt,	盃	盃	盃	0
bt.	禿	禿	禿	0
bt/	逗	逗	逗	0
bt;	坦	坦	坦	0
bth	糾	糾	糾	0
bti	刈	刈	刈	0
btj	嗣	嗣	嗣	0
btk	朱	朱	朱	0
btl	崇	崇	崇	0
btm	椿	椿	椿	0
btn	斧	斧	斧	0
bto	斥	斥	斥	0
btp	汝	汝	汝	0
btu	泌	泌	泌	0
bty	眉	眉	眉	0
bv,	蜜	蜜	蜜	0
bv.	鎚	鎚	鎚	0
bv/	汀	汀	汀	0
bv;	凸	凸	凸	0
bvh	灰	灰	灰	0
bvi	享	享	享	0
bvj	酬	酬	酬	0
bvk	狩	狩	狩	0
bvl	隷	隷	隷	0
bvm	埼	埼	埼	0
bvn	慾	慾	慾	0
bvo	貰	貰	貰	0
bvp	嶋	嶋	嶋	0
bvu	藩	藩	藩	0
bvy	抄	抄	抄	0
cb,	塑	塑	塑	0
cb.	淀	淀	淀	0
cb/	狽	狽	狽	0
cb;	稽	稽	稽	0
cbh	虚	虚	虚	0
cbi	貼	貼	貼	0
cbj	撤	撤	撤	0
cbk	頁	頁	頁	0
cbl	睡	睡	睡	0
cbm	遼	遼	遼	0
cbn	厭	厭	厭	0
cbo	缶	缶	缶	0
cbp	栓	栓	栓	0
cbu	峠	峠	峠	0
cby	鈍	鈍	鈍	0
cg,	麗	麗	麗	0
cg.	耗	耗	耗	0
cg/	凹	凹	凹	0
cg;	艦	艦	艦	0
cgh	銭	銭	銭	0
cgi	雲	雲	雲	0
cgj	里	里	里	0
cgk	渉	渉	渉	0
cgl	徹	徹	徹	0
cgm	透	透	透	0
cgn	謄	謄	謄	0
cgo	啓	啓	啓	0
cgp	斗	斗	斗	0
cgu	俊	俊	俊	0
cgy	浩	浩	浩	0
ct,	酪	酪	酪	0
ct.	慧	慧	慧	0
ct/	糊	糊	糊	0
ct;	覆	覆	覆	0
cth	閉	閉	閉	0
cti	硫	硫	硫	0
ctj	旗	旗	旗	0
ctk	廃	廃	廃	0
ctl	剣	剣	剣	0
ctm	擦	擦	擦	0
ctn	紐	紐	紐	0
cto	傑	傑	傑	0
ctp	垂	垂	垂	0
ctu	掘	掘	掘	0
cty	懸	懸	懸	0
cv,	勺	勺	勺	0
cv.	湘	湘	湘	0
cv/	蛾	蛾	蛾	0
cv;	腫	腫	腫	0
cvh	釜	釜	釜	0
cvi	伯	伯	伯	0
cvj	孤	孤	孤	0
cvk	称	称	称	0
cvl	溶	溶	溶	0
cvm	妄	妄	妄	0
cvn	榊	榊	榊	0
cvo	逢	逢	逢	0
cvp	遮	遮	遮	0
cvu	購	購	購	0
cvy	鍵	鍵	鍵	0
db,	升	升	升	0
db.	礁	礁	礁	0
db/	卯	卯	卯	0
db;	索	索	索	0
dbh	刑	刑	刑	0
dbi	迫	迫	迫	0
dbj	揮	揮	揮	0
dbk	影	影	影	0
dbl	刻	刻	刻	0
dbm	偽	偽	偽	0
dbn	椅	椅	椅	0
dbo	芳	芳	芳	0
dbp	曽	曽	曽	0
dbu	緑	緑	緑	0
dby	漫	漫	漫	0
dg,	乳	乳	乳	0
dg.	亡	亡	亡	0
dg/	控	控	控	0
dg;	異	異	異	0
dgh	婚	婚	婚	0
dgi	夏	夏	夏	0
dgj	幹	幹	幹	0
dgk	供	供	供	0
dgl	節	節	節	0
dgm	存	存	存	0
dgn	箱	箱	箱	0
dgo	域	域	域	0
dgp	幡	幡	幡	0
dgu	周	周	周	0
dgy	奥	奥	奥	0
dt,	皮	皮	皮	0
dt.	舟	舟	舟	0
dt/	柱	柱	柱	0
dt;	脱	脱	脱	0
dth	恵	恵	恵	0
dti	固	固	固	0
dtj	岸	岸	岸	0
dtk	客	客	客	0
dtl	漁	漁	漁	0
dtm	畑	畑	畑	0
dtn	網	網	網	0
dto	綿	綿	綿	0
dtp	勉	勉	勉	0
dtu	副	副	副	0
dty	歓	歓	歓	0
dv,	雇	雇	雇	0
dv.	后	后	后	0
dv/	駈	駈	駈	0
dv;	厘	厘	厘	0
dvh	駐	駐	駐	0
dvi	頼	頼	頼	0
dvj	礼	礼	礼	0
dvk	倍	倍	倍	0
dvl	兄	兄	兄	0
dvm	宛	宛	宛	0
dvn	摂	摂	摂	0
dvo	桑	桑	桑	0
dvp	悟	悟	悟	0
dvu	隆	隆	隆	0
dvy	辰	辰	辰	0
eb,	廻	廻	廻	0
eb.	圭	圭	圭	0
eb/	宋	宋	宋	0
eb;	揺	揺	揺	0
ebh	冊	冊	冊	0
ebi	菌	菌	菌	0
ebj	晩	晩	晩	0
ebk	射	射	射	0
ebl	髪	髪	髪	0
ebm	丙	丙	丙	0
ebn	頬	頬	頬	0
ebo	賄	賄	賄	0
ebp	漬	漬	漬	0
ebu	滞	滞	滞	0
eby	拝	拝	拝	0
eg,	綱	綱	綱	0
eg.	胃	胃	胃	0
eg/	唄	唄	唄	0
eg;	紅	紅	紅	0
egh	肉	肉	肉	0
egi	盛	盛	盛	0
egj	丘	丘	丘	0
egk	杉	杉	杉	0
egl	帯	帯	帯	0
egm	黄	黄	黄	0
egn	侵	侵	侵	0
ego	弁	弁	弁	0
egp	宗	宗	宗	0
egu	績	績	績	0
egy	炭	炭	炭	0
et,	略	略	略	0
et.	是	是	是	0
et/	削	削	削	0
et;	脳	脳	脳	0
eth	走	走	走	0
eti	令	令	令	0
etj	妻	妻	妻	0
etk	革	革	革	0
etl	属	属	属	0
etm	患	患	患	0
etn	威	威	威	0
eto	隣	隣	隣	0
etp	厳	厳	厳	0
etu	秘	秘	秘	0
ety	訳	訳	訳	0
ev,	魂	魂	魂	0
ev.	惟	惟	惟	0
ev/	鞍	鞍	鞍	0
ev;	羊	羊	羊	0
evh	泰	泰	泰	0
evi	墨	墨	墨	0
evj	聴	聴	聴	0
evk	乃	乃	乃	0
evl	戒	戒	戒	0
evm	菩	菩	菩	0
evn	銑	銑	銑	0
evo	潔	潔	潔	0
evp	暫	暫	暫	0
evu	畜	畜	畜	0
evy	篇	篇	篇	0
fb,	刀	刀	刀	0
fb.	雌	雌	雌	0
fb/	靖	靖	靖	0
fb;	廷	廷	廷	0
fbh	宏	宏	宏	0
fbi	娘	娘	娘	0
fbj	傾	傾	傾	0
fbk	欲	欲	欲	0
fbl	誤	誤	誤	0
fbm	廉	廉	廉	0
fbn	尺	尺	尺	0
fbo	鍛	鍛	鍛	0
fbp	洞	洞	洞	0
fbu	腕	腕	腕	0
fby	敬	敬	敬	0
fg,	看	看	看	0
fg.	敵	敵	敵	0
fg/	鉛	鉛	鉛	0
fg;	努	努	努	0
fgh	絶	絶	絶	0
fgi	援	援	援	0
fgj	舎	舎	舎	0
fgk	圧	圧	圧	0
fgl	焼	焼	焼	0
fgm	菓	菓	菓	0
fgn	鴨	鴨	鴨	0
fgo	君	君	君	0
fgp	震	震	震	0
fgu	荒	荒	荒	0
fgy	又	又	又	0
ft,	鳴	鳴	鳴	0
ft.	妙	妙	妙	0
ft/	粋	粋	粋	0
ft;	唱	唱	唱	0
fth	均	均	均	0
fti	堀	堀	堀	0
ftj	譲	譲	譲	0
ftk	除	除	除	0
ftl	桜	桜	桜	0
ftm	浪	浪	浪	0
ftn	虎	虎	虎	0
fto	則	則	則	0
ftp	充	充	充	0
ftu	幅	幅	幅	0
fty	催	催	催	0
fv,	窮	窮	窮	0
fv.	洪	洪	洪	0
fv/	臆	臆	臆	0
fv;	筒	筒	筒	0
fvh	摘	摘	摘	0
fvi	峰	峰	峰	0
fvj	犬	犬	犬	0
fvk	鎌	鎌	鎌	0
fvl	陰	陰	陰	0
fvm	迭	迭	迭	0
fvn	煩	煩	煩	0
fvo	勲	勲	勲	0
fvp	峡	峡	峡	0
fvu	沿	沿	沿	0
fvy	祖	祖	祖	0
gb,	蹟	蹟	蹟	0
gb.	諏	諏	諏	0
gb/	迦	迦	迦	0
gb;	濁	濁	濁	0
gbh	笠	笠	笠	0
gbi	貝	貝	貝	0
gbj	銅	銅	銅	0
gbk	胸	胸	胸	0
gbl	脅	脅	脅	0
gbm	溝	溝	溝	0
gbn	芙	芙	芙	0
gbo	怠	怠	怠	0
gbp	翁	翁	翁	0
gbu	脇	脇	脇	0
gby	唐	唐	唐	0
gg,	腰	腰	腰	0
gg.	凡	凡	凡	0
gg/	懲	懲	懲	0
gg;	困	困	困	0
ggh	障	障	障	0
ggi	盟	盟	盟	0
ggj	瀬	瀬	瀬	0
ggk	繊	繊	繊	0
ggl	移	移	移	0
ggm	弦	弦	弦	0
ggn	慢	慢	慢	0
ggo	幕	幕	幕	0
ggp	灯	灯	灯	0
ggu	錠	錠	錠	0
ggy	筆	筆	筆	0
gt,	微	微	微	0
gt.	祈	祈	祈	0
gt/	遷	遷	遷	0
gt;	毒	毒	毒	0
gth	列	列	列	0
gti	創	創	創	0
gtj	魚	魚	魚	0
gtk	典	典	典	0
gtl	宣	宣	宣	0
gtm	黙	黙	黙	0
gtn	惜	惜	惜	0
gto	踊	踊	踊	0
gtp	緒	緒	緒	0
gtu	遅	遅	遅	0
gty	需	需	需	0
gv,	晶	晶	晶	0
gv.	宰	宰	宰	0
gv/	癒	癒	癒	0
gv;	叫	叫	叫	0
gvh	濃	濃	濃	0
gvi	祝	祝	祝	0
gvj	暖	暖	暖	0
gvk	珠	珠	珠	0
gvl	杯	杯	杯	0
gvm	累	累	累	0
gvn	桶	桶	桶	0
gvo	携	携	携	0
gvp	斐	斐	斐	0
gvu	魔	魔	魔	0
gvy	彫	彫	彫	0
hha	兼	兼	兼	0
hhb	抽	抽	抽	0
hhc	脂	脂	脂	0
hhd	責	責	責	0
hhe	須	須	須	0
hhf	依	依	依	0
hhg	盗	盗	盗	0
hhq	寝	寝	寝	0
hhr	操	操	操	0
hhs	飯	飯	飯	0
hht	招	招	招	0
hhv	鏡	鏡	鏡	0
hhw	就	就	就	0
hhx	梶	梶	梶	0
hhz	胎	胎	胎	0
hma	苑	苑	苑	0
hmb	嘱	嘱	嘱	0
hmc	狼	狼	狼	0
hmd	還	還	還	0
hme	淡	淡	淡	0
hmf	堅	堅	堅	0
hmg	悩	悩	悩	0
hmq	斜	斜	斜	0
hmr	佳	佳	佳	0
hms	揚	揚	揚	0
hmt	挑	挑	挑	0
hmv	愁	愁	愁	0
hmw	炎	炎	炎	0
hmx	拷	拷	拷	0
hmz	蓉	蓉	蓉	0
hna	旺	旺	旺	0
hnb	蕗	蕗	蕗	0
hnc	叱	叱	叱	0
hnd	寛	寛	寛	0
hne	縦	縦	縦	0
hnf	眠	眠	眠	0
hng	奨	奨	奨	0
hnq	斤	斤	斤	0
hnr	涼	涼	涼	0
hns	隔	隔	隔	0
hnt	奮	奮	奮	0
hnv	昆	昆	昆	0
hnw	嶺	嶺	嶺	0
hnx	勾	勾	勾	0
hnz	嵯	嵯	嵯	0
hya	掲	掲	掲	0
hyb	綾	綾	綾	0
hyc	畳	畳	畳	0
hyd	湯	湯	湯	0
hye	湖	湖	湖	0
hyf	呼	呼	呼	0
hyg	絡	絡	絡	0
hyq	匹	匹	匹	0
hyr	仙	仙	仙	0
hys	薄	薄	薄	0
hyt	描	描	描	0
hyv	桃	桃	桃	0
hyw	皇	皇	皇	0
hyx	哀	哀	哀	0
hyz	燈	燈	燈	0
iha	刷	刷	刷	0
ihb	雅	雅	雅	0
ihc	逃	逃	逃	0
ihd	突	突	突	0
ihe	彦	彦	彦	0
ihf	糖	糖	糖	0
ihg	干	干	干	0
ihq	陣	陣	陣	0
ihr	押	押	押	0
ihs	房	房	房	0
iht	核	核	核	0
ihv	混	混	混	0
ihw	余	余	余	0
ihx	亭	亭	亭	0
ihz	抑	抑	抑	0
ima	幾	幾	幾	0
imb	呑	呑	呑	0
imc	軌	軌	軌	0
imd	桂	桂	桂	0
ime	衝	衝	衝	0
imf	弟	弟	弟	0
img	棄	棄	棄	0
imq	顕	顕	顕	0
imr	妹	妹	妹	0
ims	芦	芦	芦	0
imt	搭	搭	搭	0
imv	繭	繭	繭	0
imw	遭	遭	遭	0
imx	磯	磯	磯	0
imz	怨	怨	怨	0
ina	輩	輩	輩	0
inb	醜	醜	醜	0
inc	伺	伺	伺	0
ind	徴	徴	徴	0
ine	銃	銃	銃	0
inf	逮	逮	逮	0
ing	忍	忍	忍	0
inq	軸	軸	軸	0
inr	砲	砲	砲	0
ins	沈	沈	沈	0
int	拒	拒	拒	0
inv	恨	恨	恨	0
inw	狭	狭	狭	0
inx	茎	茎	茎	0
inz	勃	勃	勃	0
iya	貨	貨	貨	0
iyb	栗	栗	栗	0
iyc	症	症	症	0
iyd	模	模	模	0
iye	易	易	易	0
iyf	希	希	希	0
iyg	邸	邸	邸	0
iyq	僚	僚	僚	0
iyr	鳥	鳥	鳥	0
iys	郡	郡	郡	0
iyt	枚	枚	枚	0
iyv	拠	拠	拠	0
iyw	粉	粉	粉	0
iyx	腸	腸	腸	0
iyz	戯	戯	戯	0
jha	因	因	因	0
jhb	賦	賦	賦	0
jhc	儀	儀	儀	0
jhd	康	康	康	0
jhe	布	布	布	0
jhf	紡	紡	紡	0
jhg	識	識	識	0
jhq	扱	扱	扱	0
jhr	温	温	温	0
jhs	象	象	象	0
jht	血	血	血	0
jhv	飲	飲	飲	0
jhw	父	父	父	0
jhx	至	至	至	0
jhz	尊	尊	尊	0
jma	胴	胴	胴	0
jmb	惰	惰	惰	0
jmc	虐	虐	虐	0
jmd	悲	悲	悲	0
jme	誇	誇	誇	0
jmf	献	献	献	0
jmg	童	童	童	0
jmq	枕	枕	枕	0
jmr	裳	裳	裳	0
jms	卓	卓	卓	0
jmt	粛	粛	粛	0
jmv	殴	殴	殴	0
jmw	庶	庶	庶	0
jmx	哉	哉	哉	0
jmz	朔	朔	朔	0
jna	蝶	蝶	蝶	0
jnb	冗	冗	冗	0
jnc	皿	皿	皿	0
jnd	暮	暮	暮	0
jne	騒	騒	騒	0
jnf	亀	亀	亀	0
jng	絵	絵	絵	0
jnq	憶	憶	憶	0
jnr	肌	肌	肌	0
jns	奉	奉	奉	0
jnt	蓄	蓄	蓄	0
jnv	矛	矛	矛	0
jnw	卵	卵	卵	0
jnx	蛮	蛮	蛮	0
jnz	遥	遥	遥	0
jya	岳	岳	岳	0
jyb	伎	伎	伎	0
jyc	項	項	項	0
jyd	闘	闘	闘	0
jye	採	採	採	0
jyf	疑	疑	疑	0
jyg	仏	仏	仏	0
jyq	旬	旬	旬	0
jyr	離	離	離	0
jys	秒	秒	秒	0
jyt	功	功	功	0
jyv	吾	吾	吾	0
jyw	飾	飾	飾	0
jyx	怒	怒	怒	0
jyz	仰	仰	仰	0
kha	筋	筋	筋	0
khb	致	致	致	0
khc	喫	喫	喫	0
khd	針	針	針	0
khe	舞	舞	舞	0
khf	徒	徒	徒	0
khg	喜	喜	喜	0
khq	豪	豪	豪	0
khr	密	密	密	0
khs	系	系	系	0
kht	遠	遠	遠	0
khv	欧	欧	欧	0
khw	謡	謡	謡	0
khx	宙	宙	宙	0
khz	零	零	零	0
kma	菅	菅	菅	0
kmb	蘭	蘭	蘭	0
kmc	涙	涙	涙	0
kmd	危	危	危	0
kme	被	被	被	0
